Time,Status,Screenshot
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:37,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-37_Yawning_(Drowsy).png
2025-05-15 19:59:38,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-38_Yawning_(Drowsy).png
2025-05-15 19:59:38,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-38_Yawning_(Drowsy).png
2025-05-15 19:59:38,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-38_Yawning_(Drowsy).png
2025-05-15 19:59:38,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-38_Yawning_(Drowsy).png
2025-05-15 19:59:38,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-38_Yawning_(Drowsy).png
2025-05-15 19:59:38,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-38_Yawning_(Drowsy).png
2025-05-15 19:59:38,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-38_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:39,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-39_Yawning_(Drowsy).png
2025-05-15 19:59:40,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-40_Yawning_(Drowsy).png
2025-05-15 19:59:40,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-40_Yawning_(Drowsy).png
2025-05-15 19:59:40,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-40_Yawning_(Drowsy).png
2025-05-15 19:59:40,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-40_Yawning_(Drowsy).png
2025-05-15 19:59:40,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-40_Yawning_(Drowsy).png
2025-05-15 19:59:40,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-40_Yawning_(Drowsy).png
2025-05-15 19:59:40,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-40_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:41,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-41_Yawning_(Drowsy).png
2025-05-15 19:59:42,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-42_Yawning_(Drowsy).png
2025-05-15 19:59:42,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-42_Yawning_(Drowsy).png
2025-05-15 19:59:42,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-42_Yawning_(Drowsy).png
2025-05-15 19:59:42,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-42_Yawning_(Drowsy).png
2025-05-15 19:59:42,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-42_Yawning_(Drowsy).png
2025-05-15 19:59:42,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-42_Yawning_(Drowsy).png
2025-05-15 19:59:42,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-42_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:43,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-43_Yawning_(Drowsy).png
2025-05-15 19:59:44,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-44_Yawning_(Drowsy).png
2025-05-15 19:59:44,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-44_Yawning_(Drowsy).png
2025-05-15 19:59:44,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-44_Yawning_(Drowsy).png
2025-05-15 19:59:44,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-44_Yawning_(Drowsy).png
2025-05-15 19:59:44,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-44_Yawning_(Drowsy).png
2025-05-15 19:59:44,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-44_Yawning_(Drowsy).png
2025-05-15 19:59:44,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-44_Yawning_(Drowsy).png
2025-05-15 19:59:45,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-45_Yawning_(Drowsy).png
2025-05-15 19:59:45,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-45_Yawning_(Drowsy).png
2025-05-15 19:59:45,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-45_Yawning_(Drowsy).png
2025-05-15 19:59:45,Yawning (Drowsy),logs/shruti_keshari/screenshot_2025-05-15_19-59-45_Yawning_(Drowsy).png
2025-05-16 21:32:05,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-16_21-32-05_SLEEPING_.png
2025-05-18 20:59:10,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_20-59-10_SLEEPING_.png
2025-05-18 20:59:10,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_20-59-10_SLEEPING_.png
2025-05-18 20:59:10,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_20-59-10_SLEEPING_.png
2025-05-18 21:00:24,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_21-00-24_SLEEPING_.png
2025-05-18 21:00:24,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_21-00-24_SLEEPING_.png
2025-05-18 21:00:24,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_21-00-24_SLEEPING_.png
2025-05-18 21:00:24,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_21-00-24_SLEEPING_.png
2025-05-18 21:00:24,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_21-00-24_SLEEPING_.png
2025-05-18 21:00:25,SLEEPING !!!,logs/shruti_keshari/screenshot_2025-05-18_21-00-25_SLEEPING_.png
